81492;san antonio, texas, usa;28
114368;mechanicsville, maryland, usa;33
258185;livermore, maine, usa;37
69042;drayton valley, alberta, canada;55
249894;duncansville, pennsylvania, usa;NULL
127359;beaverton, oregon, usa;33
77940;melaka, melaka, malaysia;NULL
138844;winnipeg, manitoba, canada;40
32773;olathe, kansas, usa;28
94347;oakland, new jersey, usa;44
37950;calgary, alberta, canada;NULL
25981;nj, new jersey, usa;NULL
219546;new albany, indiana, usa;25
205735;mosinee, wisconsin, usa;26
258152;calgary, alberta, canada;29
261105;basel, basel-stadt, switzerland;50
49109;west jordan, utah, usa;38
38023;hayward, california, usa;30
13552;cordova, tennessee, usa;32
181176;st. louis, missouri, usa;43
243077;ann arbor, michigan, usa;34
78973;amadora, lisboa, portugal;29
28204;south ohio, nova scotia, canada;61
150124;york, nebraska, usa;30
180651;coventry, england, united kingdom;54
149908;hull, england, united kingdom;29
33974;barnhart, missouri, usa;24
262998;melbourne, victoria, australia;NULL
210035;cumberland, maryland, usa;24
133747;gaithersburg, maryland, usa;28
106225;chicago, illinois, usa;38
206534;evanston, illinois, usa;NULL
55548;chamblee, georgia, usa;NULL
201526;vancouver, british columbia, canada;25
30276;wildwood, new jersey, usa;49
43842;tucson, ,;NULL
68555;bad axe, michigan, usa;NULL
110912;milpitas, california, usa;36
46398;san antonio, texas, usa;37
94923;brick, new jersey, usa;40
268330;miami, florida, usa;23
270713;toronto, ontario, canada;27
101851;keizer, oregon, usa;29
194669;savannah, georgia, usa;46
190708;ramona, california, usa;43
187517;brooklyn, new york, usa;28
129716;tallahassee, florida, usa;30
254899;browns mills, new jersey, usa;54
53174;orlando, florida, usa;29
61619;coburg, oregon, usa;NULL
107021;indianapolis, indiana, usa;45
256407;florissant, missouri, usa;58
69078;new york, new york, usa;42
144531;pleasanton, california, usa;37
29259;mt. airy, , usa;39
107951;tübingen, baden-württemberg, germany;NULL
69971;pinehurst, north carolina, usa;43
186570;rantoul, illinois, usa;28
60277;boston, massachusetts, usa;NULL
233911;romney, west virginia, usa;41
31826;jasper, missouri, usa;54
3757;madrid, madrid, spain;NULL
112001;barren springs, virginia, usa;43
135045;spring, texas, usa;29
72992;vanves, ile-de-france, france;44
112026;lakewood, washington, usa;17
173415;chicago, illinois, usa;31
265889;kitchener, ontario, canada;30
206979;dunedin, otago, new zealand;22
135265;groton, connecticut, usa;32
16966;waterloo, ontario, canada;41
82893;san antonio, texas, usa;40
59172;owen sound, ontario, canada;36
231857;canberra, australian capital territory, australia;46
24921;higley, arizona, usa;29
114988;temple, texas, usa;37
156269;chicago, illinois, usa;53
255489;sherman oaks, california, usa;NULL
150968;manchester, new hampshire, usa;47
125774;tehran, tehran, iran;36
212923;minneapolis, minnesota, usa;34
130571;summerville, south carolina, usa;NULL
105979;oakland, california, usa;26
86243;christchurch, canterbury, new zealand;NULL
167471;milton, ontario, canada;29
20115;lansdale, pennsylvania, usa;32
229551;ottawa, ontario, canada;28
115490;dekalb, illinois, usa;NULL
210485;carmichael, california, usa;35
51450;lawrenceville, georgia, usa;54
14521;providence, rhode island, usa;NULL
39646;fairless hills, pennsylvania, usa;35
30711;sydney, new south wales, australia;32
52853;yuba city, california, usa;61
160819;miami, florida, usa;43
125039;lafayette, indiana, usa;27
227520;san jose, california, usa;33
256167;temecula, california, usa;14
258534;mcqueeney, texas, usa;32
93085;cedar rapids, iowa, usa;34
126736;fulton, missouri, usa;38
274004;sydenham, london, england, united kingdom;41
114868;edmonton, alberta, canada;31
112881;kitchener, ontario, canada;18
136205;crest hill, illinois, usa;39
203240;st. louis, missouri, usa;32
145619;middletown, connecticut, usa;36
23872;tulsa, oklahoma, usa;22
138441;merrimack, new hampshire, usa;34
113983;plano, texas, usa;39
49144;ferreries, illes balears, spain;43
140000;london, england, united kingdom;NULL
89602;honolulu, hawaii, usa;NULL
145451;winter haven, florida, usa;63
242106;covington, virginia, usa;28
120548;ourense, ourense, spain;39
236757;mars, pennsylvania, usa;NULL
225232;sydney, new south wales, australia;4
28591;michie, tennessee, usa;33
2276;niskayuna, new york, usa;46
29855;morris, connecticut, usa;53
277427;gilbert, arizona, usa;48
179978;perry, new york, usa;28
221445;portland, oregon, usa;NULL
54218;kaiserslautern, rheinland-pfalz, germany;27
209516;felixstowe, suffolk, united kingdom;57
38781;kingsville, texas, usa;31
217121;frodsham, england, united kingdom;43
122429;kamuela, hawaii, usa;48
114865;croydon, victoria, australia;97
32440;dunedin, otago, new zealand;NULL
246617;derby, england, united kingdom;27
235392;st. louis, missouri, usa;27
30533;charleston, south carolina, usa;NULL
247447;long beach, california, usa;19
236172;chesapeake, virginia, usa;34
201290;seixal, setúbal, portugal;35
75860;buffalo, minnesota, usa;30
143415;bellingham, washington, usa;50
91931;new westminster, british columbia, canada;40
183995;columbus (grandview heights), ohio, usa;49
37712;cincinnati, ohio, usa;23
145449;virginia beach, virginia, usa;NULL
79186;fairbanks, alaska, usa;37
69232;mooresville, north carolina, usa;55
251394;portland, maine, usa;25
146348;tigard, oregon, usa;NULL
13273;harrisburg, pennsylvania, usa;201
95932;manchester, new hampshire, usa;36
177072;moberly, missouri, usa;47
48494;lemon grove, california, usa;51
269728;london, england, united kingdom;40
194600;toronto, ontario, canada;51
113270;evanston, illinois, usa;25
94853;christchurch, canterbury, new zealand;27
91832;miami, florida, usa;NULL
52199;houston, texas, usa;47
111947;albuquerque, new mexico, usa;30
123883;topeka, kansas, usa;18
196160;auburn, alabama, usa;22
104665;altoona, iowa, usa;30
224138;carlsbad, california, usa;NULL
76942;sacramento, california, usa;25
27617;beaverton, ontario, canada;32
208829;fredericton, new brunswick, canada;NULL
268932;red deer, alberta, canada;38
16916;hackettstown, new jersey, usa;53
93363;farmington hills, michigan, usa;30
263877;victoria, british columbia, canada;44
178181;bloomfield hills, michigan, usa;32
151806;christchurch, canterbury, new zealand;50
217740;madrid, madrid, spain;37
17950;puchong, selangor, malaysia;32
268110;westerville, ohio, usa;NULL
6543;strafford, missouri, usa;34
11993;lakewood, colorado, usa;37
136382;edmonton, alberta, canada;NULL
39281;morris plains, new jersey, usa;45
162738;waterford, michigan, usa;35
14422;apple valley, minnesota, usa;NULL
136010;brampton, ontario, canada;NULL
205473;ottawa, ontario, canada;32
101876;nicholasville, kentucky, usa;38
255218;anaheim, california, usa;46
209756;sacramento, california, usa;36
249862;sugar land, texas, usa;NULL
254498;cuneo, piemonte, italy;NULL
217106;rock island, illinois, usa;55
98297;espoo, uusimaa, finland;24
178667;freehold, new jersey, usa;34
252848;vinton, virginia, usa;32
241198;stuttgart, baden-württemberg, germany;NULL
165319;tucson, arizona, usa;28
222296;chapel hill, north carolina, usa;NULL
108285;appleton, wisconsin, usa;22
75591;charleston, west virginia, usa;33
236340;st kilda, victoria, australia;29
252071;catawba, wisconsin, usa;32
170184;melton mowbray, england, united kingdom;51
51386;adrian, michigan, usa;41
85656;cottage grove, oregon, usa;41
223087;sherman oaks, california, usa;NULL
238557;kuala lumpur, selangor, malaysia;21
82831;nashville, tennessee, usa;21
165308;new berlin, wisconsin, usa;33
25409;la mesa, california, usa;31
85526;victoria, british columbia, canada;36
107301;west kensington, london, united kingdom;31
246671;melbourne, victoria, australia;27
39467;barcelona, catalunya, spain;35
210792;franconia, virginia, usa;36
250405;columbus, ohio, usa;55
266866;northamptonshire, england, united kingdom;33
269719;jacksonville, north carolina, usa;33
168245;delisle, saskatchewan, canada;37
263460;tampa, florida, usa;31
124487;ramah, new mexico, usa;NULL
40889;brainerd, minnesota, usa;37
209373;mountain view, california, usa;37
241548;saratoga, california, usa;44
100846;plainfield, illinois, usa;39
133567;frankfurt am main, hessen, germany;57
102702;honolulu, hawaii, usa;34
226879;overland park, kansas, usa;31
110483;fredericton, new brunswick, canada;30
211919;jacksonville, florida, usa;38
152249;salt lake, utah, usa;NULL
216683;san jose, california, usa;NULL
214786;boone county, kentucky, usa;NULL
30511;culemborg, gelderland, netherlands;NULL
216444;nunspeet, gelderland, netherlands;57
89891;olesa de montserrat, barcelona, spain;34
233917;madera, california, usa;38
203799;menasha, wisconsin, usa;54
242299;orlando, florida, usa;25
105517;calgary, alberta, canada;28
7158;omaha, nebraska, usa;30
83637;raleigh, north carolina, usa;57
131855;farnborough, hampshire, united kingdom;31
28523;springfield, missouri, usa;24
88693;shanghai, shanghai, china;30
188010;edmonton, alberta, canada;NULL
77809;atlantic highlands, new jersey, usa;29
244349;los banos, california, usa;40
49889;orem, utah, usa;NULL
234359;morro bay, california, usa;35
266865;reston, virginia, usa;33
229329;st-légier, vaud, switzerland;56
149907;hendersonville, north carolina, usa;42
266056;hoover, alabama, usa;47
212645;coal township, pennsylvania, usa;21
129851;philadelphia, pennsylvania, usa;35
155147;seattle, washington, usa;60
216012;clevelad, ohio, usa;34
36609;zachary, louisiana, usa;32
39616;las vegas, nevada, usa;38
162052;danville, virginia, usa;51
95193;bellingham, washington, usa;69
52917;bellevue, washington, usa;42
148258;toronto, ontario, canada;NULL
164533;sitges, barcelona, spain;46
172512;louisville, kentucky, usa;25
260897;chicago, illinois, usa;25
168387;frankston, victoria, australia;32
173291;greensboro, north carolina, usa;29
42400;corinella, victoria, australia;NULL
55490;rapid city, south dakota, usa;25
218552;san antonio, texas, usa;48
169233;chicago, illinois, usa;27
84024;abilene, texas, usa;37
268030;christchurch, canterbury, new zealand;NULL
212965;akron,, ohio, usa;43
32721;toulouse, haute-garonne, france;36
100459;bay area, california, usa;38
122881;yeovil, england, united kingdom;NULL
228681;dumont, new jersey, usa;NULL
8890;paris, ile-de-france, france;47
105374;montreal, quebec, canada;25
250764;cove, oregon, usa;NULL
147451;herne bay, england, united kingdom;37
206567;new orleans, louisiana, usa;33
144131;croydon, victoria, australia;39
65258;saginaw, michigan, usa;42
141493;dove canyon, california, usa;44
238961;antioch, illinois, usa;18
93629;baton rouge, louisiana, usa;54
8681;orlando, florida, usa;34
136252;santa fe, new mexico, usa;33
227705;westport, connecticut, usa;36
179733;greenville, texas, usa;26
26516;victor, montana, usa;67
238864;powys, wales, united kingdom;32
41841;sherwood park, alberta, canada;NULL
161752;mesa, arizona, usa;58
50225;fresno, california, usa;NULL
70415;crescent city, florida, usa;57
88677;laval, quebec, canada;44
78553;el cajon, california, usa;40
247429;marshfield, wisconsin, usa;39
157247;deventer, overijssel, netherlands;48
208141;jefferson, wisconsin, usa;46
147965;lake wales, florida, usa;NULL
249628;whitney, texas, usa;51
173684;chula vista, california, usa;15
163973;são paulo, são paulo, brazil;46
204591;toronto, ontario, canada;30
38273;chandler, arizona, usa;NULL
273979;bloomsburg, pennsylvania, usa;20
122793;omemee, ontario, canada;46
55187;torrance, california, usa;48
182086;ginsheim, hessen, germany;NULL
222050;allen park, michigan, usa;45
168064;fredericton, new brunswick, canada;NULL
59971;kingwood, texas, usa;27
169663;towson, maryland, usa;NULL
115003;asheville, north carolina, usa;43
67840;houston, texas, usa;50
251843;homer city, pennsylvania, usa;NULL
119575;north vancouver, british columbia, canada;30
150979;greencastle, pennsylvania, usa;34
167349;keller, texas, usa;33
253821;fulton, missouri, usa;NULL
164465;nashville, tennessee, usa;33
109574;edmonton, alberta, canada;50
208406;kansas city, missouri, usa;30
189516;colorado springs, colorado, usa;37
274301;frankston, victoria, australia;41
4385;albq, new mexico, usa;33
23288;wolseley, saskatchewan, canada;NULL
95902;barcelona, catalunya, spain;57
207246;owensboro, kentucky, usa;28
182993;carneys point, new jersey, usa;40
197775;iasi, iasi, romania;21
30972;columbiana, alabama, usa;47
264317;portela de sacavém, loures, portugal;25
199772;vista, california, usa;NULL
191187;cedar rapids, iowa, usa;NULL
131675;nijmegen, gelderland, netherlands;36
109955;adelaide, south australia, australia;NULL
138073;glasgow, scotland, united kingdom;31
229011;mclean, virginia, usa;NULL
180586;creston, british columbia, canada;NULL
264082;irving, texas, usa;42
180957;adelaide, south australia, australia;NULL
165232;saint albans, west virginia, usa;23
86202;sydney, new south wales, australia;26
201017;palmetto bay, florida, usa;36
170513;butler, pennsylvania, usa;NULL
244688;st. petersburg, florida, usa;26
81977;minneapolis, minnesota, usa;34
85757;pawtucket, rhode island, usa;40
44728;florence, alabama, usa;31
79441;spruce grove, alberta, canada;43
160541;ashford, england, united kingdom;NULL
146230;bourbonnais, ,;49
21252;duluth, minnesota, usa;28
189973;pittsburgh, pennsylvania, usa;NULL
102647;modesto, california, usa;14
12982;getxo, vizcaya, spain;41
241980;ashburn, virginia, usa;35
141710;omaha, nebraska, usa;NULL
254;minneapolis, minnesota, usa;24
76818;little rock, arkansas, usa;49
235935;bridgeton, new jersey, usa;43
198699;dow city, iowa, usa;49
52203;calais, pas de calais, france;32
208671;simi valley, california, usa;NULL
131837;west valley city, utah, usa;NULL
96448;albuquerque, new mexico, usa;NULL
170742;o`fallon, missouri, usa;41
8936;elizabeth city, north carolina, usa;18
60707;manchester, new hampshire, usa;38
10819;richmond, kentucky, usa;27
250184;renton, washington, usa;NULL
142454;wien, wien, austria;33
55734;calgary, alberta, canada;37
231827;festus, missouri, usa;32
124078;muskegon, michigan, usa;25
70052;st. john`s, ontario, canada;30
71712;valley center, kansas, usa;26
135458;ottawa, ontario, canada;24
224646;london, england, united kingdom;NULL
85701;savannah, georgia, usa;37
63394;eufaula, alabama, usa;22
106816;independence, missouri, usa;57
15418;vitoria, álava, spain;23
82511;firenze, toscana, italy;NULL
92853;ely, england, united kingdom;NULL
263163;austin, texas, usa;26
62895;chesterfield, derbyshire, united kingdom;39
37567;medway, kent, united kingdom;36
239594;leuven, vlaams-brabant, belgium;28
241666;san francisco, california, usa;35
177432;wichita, kansas, usa;33
155495;hood river, oregon, usa;26
187520;hull, england, united kingdom;29
170634;crystal lake, illinois, usa;NULL
238526;charleston, south carolina, usa;NULL
169699;vadnais heights, minnesota, usa;40
218608;spartanburg, south carolina, usa;31
156467;waltham, massachusetts, usa;38
113904;baltimore, maryland, usa;31
148199;toronto, ontario, canada;50
73651;grapevine, texas, usa;NULL
254971;boise, idaho, usa;53
230496;simi valley, california, usa;34
245371;halifax, nova scotia, canada;26
94242;madrid, madrid, spain;28
81560;christchurch, canterbury, new zealand;NULL
137589;enterprise, oregon, usa;35
135831;potomac falls, virginia, usa;NULL
236948;toronto, ontario, canada;35
259629;carrollton, texas, usa;51
236959;st. louis, missouri, usa;35
153621;zaragoza, aragón, spain;29
231237;waianae, hawaii, us;NULL
163804;bonaire, georgia, usa;43
268032;sunnyvale, california, usa;34
247752;wake forest, north carolina, usa;30
153563;muncie, indiana, usa;NULL
193499;deland, florida, usa;41
170575;bethlehem, pennsylvania, usa;32
190459;schertz, texas, usa;40
24194;palos hills, illinois, usa;20
69808;asnières, ile de france, france;34
222488;vaihingen an der enz, baden-wuerttemberg, germany;29
164675;portland, oregon, usa;55
70594;prince george, british columbia, canada;53
51094;milton, ontario, canada;NULL
30735;corvallis, oregon, usa;NULL
271705;atlanta, georgia, usa;25
238699;amagansett, new york, usa;NULL
179744;manchester, connecticut, usa;26
250962;vancouver, british columbia, canada;24
51350;monroe, ,;NULL
111174;austin, texas, usa;NULL
178950;orlando, florida, usa;NULL
25601;gilbert, arizona, usa;41
253556;modesto, california, usa;31
128696;southampton, england, united kingdom;34
264637;germantown, maryland, usa;24
177090;ashland, missouri, usa;37
251844;lisboa, lisboa, portugal;30
151790;austin, texas, usa;26
19664;katonah, new york, usa;19
164828;duncanville, alabama, usa;NULL
271195;elsmere, kentucky, usa;39
192093;lake worth, florida, usa;46
177690;nottingham, maryland, usa;27
234597;firenze, toscana, italy;NULL
150498;cumberland, maryland, usa;38
196502;decatur, georgia, usa;38
174216;hamilton, ohio, usa;36
203820;zaragoza, zaragoza, spain;31
126492;westmont, illinois, usa;31
2766;frisco, texas, usa;42
117539;rock hill, south carolina, usa;30
53628;brest, bretagne, france;22
85993;portland, oregon, usa;40
174092;holybourne, england, united kingdom;34
62272;lake mary, florida, usa;30
92979;fairfield, california, usa;NULL
232945;newport, rhode island, usa;28
147141;portland, oregon, usa;21
63938;northwest, iowa, usa;NULL
41700;kerzers, fribourg, switzerland;42
85426;chisholm, minnesota, usa;23
26593;peoria, arizona, usa;NULL
66680;orange park, florida, usa;67
53729;balingup, western australia, australia;NULL
239584;gilroy, california, usa;NULL
230249;glen rock, pennsylvania, usa;NULL
277639;forsyth, montana, usa;48
225199;toronto, ontario, canada;54
20859;tübingen, baden-württemberg, germany;0
245410;san antonio, texas, usa;28
242083;fairview, new mexico, usa;24
88283;hamburg, hamburg, germany;24
69405;ede, gelderland, netherlands;36
92547;baker city, oregon, usa;29
222941;las vegas, nevada, usa;57
115002;stockholm, stockholm, sweden;NULL
265595;palmerston north, manawatu, new zealand;31
208410;stevenage, england, united kingdom;23
129008;rapid city, south dakota, usa;44
180348;fredericksburg, virginia, usa;40
44595;toronto, ontario, canada;39
26583;dollard des ormeaux, quebec, canada;NULL
13082;bellwood, pennsylvania, usa;NULL
238541;vancouver, british columbia, canada;NULL
197364;cumming, georgia, usa;30
204522;mena, arkansas, usa;29
16106;albany, california, usa;44
108352;rochester, michigan, usa;37
100644;heilbronn, baden-wuerttemberg, germany;26
220278;hammond, indiana, usa;32
170947;sheldon, iowa, usa;35
183196;peoria, illinois, usa;33
110934;kirkland, washington, usa;46
216466;castleton, vermont, usa;29
155219;stamford, connecticut, usa;29
95316;fredericton, new brunswick, canada;NULL
235282;encino, california, usa;43
255092;corrales, new mexico, usa;NULL
198621;melbourne, florida, usa;42
204167;watervliet, new york, usa;30
60337;st. marys, georgia, usa;50
125519;irvine, california, usa;40
80538;lisboa, lisboa, portugal;32
242409;berck sur mer, pas de calais, france;23
129465;durham, north carolina, usa;33
180917;albuquerque, new mexico, usa;50
127914;anchorage, alaska, usa;43
123625;geelong, victoria, australia;22
39773;miami, florida, usa;49
141901;christchurch, canterbury, new zealand;43
86641;rison, arkansas, usa;39
124079;prince george, british columbia, canada;24
201447;springfield, virginia, usa;40
179772;high river, alberta, canada;37
155014;las cruces, new mexico, usa;NULL
211430;toronto, ontario, canada;28
140036;milford, michigan, usa;35
18067;kajang, selangor, malaysia;33
160032;heidelberg, baden-württemberg, germany;NULL
88937;cary, north carolina, usa;39
264031;traverse city, michigan, usa;34
38556;edmonton, alberta, canada;NULL
133689;calgary, alberta, canada;29
246513;virginia beach, virginia, usa;23
120093;merrick, acworth, new york, georgia, usa;59
7286;pasco, washington, usa;28
210959;cliffwood, new jersey, usa;30
31846;phoenix, , usa;NULL
124363;tallahassee, florida, usa;36
27647;lisboa, lisboa, portugal;NULL
130554;sandpoint, idaho, usa;NULL
30487;newbury park, california, usa;40
199416;houma, louisiana,;65
28360;oakwood, georgia, usa;15
139742;toronto, ontario, canada;36
98758;calgary, alberta, canada;25
168464;antioch, illinois, usa;11
149934;chicago, illinois, usa;44
149069;struthers, ohio, usa;30
223154;wilmington, north carolina, usa;33
96054;ottawa, ontario, canada;29
164027;burlington, ontario, canada;NULL
244736;forest grove, oregon, usa;23
139467;norfolk, virginia, usa;53
113817;melbourne, victoria, australia;25
271448;ona, west virginia, usa;27
47316;comanche, texas, usa;NULL
41084;orlando, florida, usa;36
187256;citrus heights, california, usa;NULL
208568;fontana, california, usa;NULL
252820;montreal, quebec, canada;33
201674;sellersville, pennsylvania, usa;28
10447;chicago, illinois, usa;NULL
137688;medford, new york, usa;46
196457;seattle, washington, usa;NULL
92810;manistee, michigan, usa;60
201768;fredericton, new brunswick, canada;47
246156;eastbourne, england, united kingdom;32
19085;menomonie, wisconsin, usa;60
152186;windsor, ontario, canada;33
95903;mason, ohio, usa;27
181687;austin, texas, usa;29
114444;alexandria, virginia, usa;34
123790;mount vernon, new york, usa;25
145641;madison, new jersey, usa;NULL
104399;middletown, ohio, usa;29
62891;hi nella, new jersey, usa;27
254206;tucson, arizona, usa;31
133571;olney, maryland, usa;39
259380;blue springs, missouri, usa;NULL
168144;oceanside, california, usa;46
87974;fort worth, texas, usa;25
49460;., kansas, usa;37
76223;lisboa, lisboa, portugal;25
82407;washington, dc, usa;NULL
257028;chicago heights, illinois, usa;31
30509;norwich, norfolk, united kingdom;51
138097;winter park, florida, usa;35
230708;modesto, california, usa;43
266753;oakland, california, usa;NULL
249111;calgary, alberta, canada;NULL
102275;saint clair, michigan, usa;52
229313;southgate, michigan, usa;31
144555;northbrook, illinois, usa;37
22625;lynbrook, new york, usa;54
76151;sioux falls, south dakota, usa;49
213150;destrehan, louisiana, usa;103
92652;saint john, new brunswick, canada;32
159858;atlantic beach, florida, usa;37
134837;kuala lumpur, wilayah persekutuan, malaysia;28
91203;glasgow, scotland, united kingdom;30
154992;maryland heights, missouri, usa;40
245645;phoenix, arizona, usa;NULL
2977;richland, washington, usa;25
8245;torrance, california, usa;31
81045;tigard, oregon, usa;NULL
177374;kingston, washington, usa;NULL
114178;tokyo, tokyo, japan;30
95991;santa ana, california, usa;28
104429;brainerd, minnesota, usa;39
6242;calgary, alberta, canada;NULL
224430;louisville, kentucky, usa;NULL
42914;clarksville, indiana, usa;26
245839;wien, wien, austria;NULL
236058;san francisco, california, usa;34
190807;ramona, california, usa;43
43806;delano, minnesota, usa;31
159376;mathews, ,;NULL
163319;günzburg, bayern, germany;34
82926;vista, california, usa;NULL
173835;manchester, missouri, usa;53
207349;seadrift, texas, usa;25
80683;new castle, delaware, usa;27
91342;doha, doha, qatar;29
72352;samieira, pontevedra, spain;49
21576;memphis, tennessee, usa;31
206074;new britain, connecticut, usa;16
154176;copenhagen, n/a, denmark;31
138578;cape girardeau, missouri, usa;38
89192;goor, alabama, netherlands;34
209875;crescent city, california, usa;43
261037;manchester, england, united kingdom;NULL
36907;dunnville, ontario, canada;39
94985;sant cugat del vallès, catalunya, spain;39
117251;pleasant hill, california, usa;NULL
133868;sun city, california, usa;36
12824;long beach, california, usa;18
222204;janesville, california, usa;42
109461;oklahoma city, oklahoma, usa;30
226965;clemson, south carolina, usa;47
267635;bartlesville, oklahoma, usa;69
55892;plantersville, texas, usa;45
164323;delta, british columbia, canada;31
121726;balmain, new south wales, australia;148
6563;burien, washington, usa;31
